"unit","year","campaign","subunit","site","point_name","survey_ID","Date","sin.dist.21.June","cos.dist.21.June","sin.dist.noon","cos.dist.noon","settlements","agriculture","dunes","habitat","mean.lon","mean.lat","NA","Ablepharus rueppellii","Acanthodactylus aegyptius","Acanthodactylus beershebensis","Acanthodactylus boskianus","Acanthodactylus scutellatus","Cerastes cerastes","Cerastes vipera","Chalcides guentheri","Chalcides ocellatus","Chalcides sepsoides","Chamaeleo chamaeleon","Daboia palaestinae","Dolichophis jugularis","Eirenis coronelloides","Eirenis decemlineatus","Eirenis rothii","Eryx jaculus","Eumeces schneiderii","Hemidactylus turcicus","Hemorrhois nummifer","Heremites vittatus","Laudakia vulgaris","Letheobia simoni","Lytorhynchus diadema","Macroprotodon cucullatus","Malpolon insignitus","Mediodactylus orientalis","Mesalina bahaeldini","Mesalina olivieri","Micrelaps muelleri","Myriopholis macrorhyncha","Ophiomorus latastii","Ophisops elegans","Phoenicolacerta laevis","Platyceps collaris","Platyceps rogersi","Psammophis schokari","Pseudopus apodus","Ptyodactylus guttatus","Ptyodactylus puiseuxi","Rhynchocalamus melanocephalus","Scincus scincus","Spalerosophis diadema","Stenodactylus petrii","Stenodactylus sthenodactylus","Telescopus fallax","Testudo graeca","Testudo kleinmanni","Trapelus agnetae","Trapelus savignii","Varanus griseus","Xerotyphlops syriacus"
"Planted Conifer Forests",2015,"T1","Judean Highlands","Amatzia","Amatzia 31.51439867_34.8982574","T1_Amatzia 31.51439867_34.8982574","2015-11-15",0.5737722679043246,-0.8190148866680801,0.45399049973954675,0.8910065241883679,NA,NA,NA,NA,34.8982574,31.51439867,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Eitanim","Bat Shlomo Far 1","T1_Bat Shlomo Far 1","2015-05-20",-0.5234156073655503,0.8520775211013093,0.6977904598416802,0.7163019434246543,NA,NA,NA,NA,35.20988633333333,32.38182283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Eitanim","Eitanim 31.77492651_35.09886264","T1_Eitanim 31.77492651_35.09886264","2015-10-21",0.8631421280499114,-0.5049610547215204,-0.23344536385590536,0.9723699203976766,NA,NA,NA,NA,35.09886264,31.77492651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Eitanim","Eitanim 31.77814645_35.10938566","T1_Eitanim 31.77814645_35.10938566","2015-10-21",0.8631421280499114,-0.5049610547215204,-0.49999999999999994,0.8660254037844387,NA,NA,NA,NA,35.10938566,31.77814645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Eshtaol","Bat Shlomo Far 1","T1_Bat Shlomo Far 1","2015-05-20",-0.5234156073655503,0.8520775211013093,0.6977904598416802,0.7163019434246543,NA,NA,NA,NA,35.20988633333333,32.38182283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Eshtaol","Eshtaol 31.79075347_35.01995897","T1_Eshtaol 31.79075347_35.01995897","2015-06-18",-0.051619667223253764,0.998666816288476,0.5224985647159488,0.8526401643540922,NA,NA,NA,NA,35.01995897,31.79075347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 1","T1_Givat Yeshaayahu Kkl Plantings 1","2015-09-06",0.9700639218515071,0.2428497220959356,-0.6225146366376195,0.7826081568524139,NA,NA,NA,NA,34.92066036,31.67043992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 2","T1_Givat Yeshaayahu Kkl Plantings 2","2015-09-06",0.9700639218515071,0.2428497220959356,-0.31730465640509214,0.9483236552061993,NA,NA,NA,NA,34.92544158,31.66774498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2015,"T1","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 3","T1_Givat Yeshaayahu Kkl Plantings 3","2015-09-06",0.9700639218515071,0.2428497220959356,-0.4962165036752082,0.8681988144891423,NA,NA,NA,NA,34.91739659,31.665402100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Bat Shlomo","Bat Shlomo 32.58547442_35.01415585","T2_Bat Shlomo 32.58547442_35.01415585","2017-07-10",0.32126966169236443,0.9469877530760753,0.6259234721840591,0.7798844830928818,NA,NA,NA,NA,35.01415585,32.58547442,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Bat Shlomo","Bat Shlomo 32.58716874_35.01054242","T2_Bat Shlomo 32.58716874_35.01054242","2017-07-10",0.32126966169236443,0.9469877530760753,0.5037739770455263,0.8638355052043957,NA,NA,NA,NA,35.01054242,32.58716874,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Bat Shlomo","Bat Shlomo Kkl Plantings 1","T2_Bat Shlomo Kkl Plantings 1","2017-07-10",0.32126966169236443,0.9469877530760753,0.7283709698824001,0.6851829903263592,NA,NA,NA,NA,35.01344791,32.59022231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Elyakim","Elyakim 32.66370396_35.05617847","T2_Elyakim 32.66370396_35.05617847","2017-05-17",-0.5667017562911176,0.8239230057575542,-0.45399049973954675,0.8910065241883679,NA,NA,NA,NA,35.05617847,32.66370396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Elyakim","Elyakim 32.66705144_35.05568733","T2_Elyakim 32.66705144_35.05568733","2017-05-17",-0.5667017562911176,0.8239230057575542,-0.7253743710122875,0.688354575693754,NA,NA,NA,NA,35.05568733,32.66705144,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Elyakim","Elyakim 32.6672786_35.06301256","T2_Elyakim 32.6672786_35.06301256","2017-05-17",-0.5667017562911176,0.8239230057575542,-0.598324600570659,0.8012538126910607,NA,NA,NA,NA,35.06301256,32.6672786,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Kerem Maharal","Kerem Maharal Kkl Plantings 1","T2_Kerem Maharal Kkl Plantings 1","2017-06-21",0,1,-0.7489557207890021,0.6626200482157375,NA,NA,NA,NA,34.97882779,32.66030673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Kerem Maharal","Kerem Maharal Kkl Plantings 2","T2_Kerem Maharal Kkl Plantings 2","2017-06-21",0,1,-0.6018150231520483,0.7986355100472928,NA,NA,NA,NA,34.97793598,32.65474897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Kerem Maharal","Kerem Maharal Kkl Plantings 3","T2_Kerem Maharal Kkl Plantings 3","2017-06-21",0,1,-0.9117620435770885,0.4107188526134774,NA,NA,NA,NA,34.9686609,32.66114693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ofer","Ofer Kkl Plantings 1","T2_Ofer Kkl Plantings 1","2017-08-01",0.6486295610349814,0.7611042586607747,0.9044551454543679,0.4265687399014585,NA,NA,NA,NA,34.96996196,32.61291139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ofer","Ofer Kkl Plantings 2","T2_Ofer Kkl Plantings 2","2017-08-01",0.6486295610349814,0.7611042586607747,0.9563047559630354,0.29237170472273677,NA,NA,NA,NA,34.96652201,32.61601959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ofer","Ofer Kkl Plantings 3","T2_Ofer Kkl Plantings 3","2017-08-01",0.6486295610349814,0.7611042586607747,0.8433914458128857,0.5372996083468239,NA,NA,NA,NA,34.96368766,32.61227564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ramat Hashofet","Ramat Hashofet - Kkl Plantings 1","T2_Ramat Hashofet - Kkl Plantings 1","2017-08-01",0.6486295610349814,0.7611042586607747,0.27563735581699916,0.9612616959383189,NA,NA,NA,NA,35.110972,32.61716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ramat Hashofet","Ramat Hashofet - Kkl Plantings 2","T2_Ramat Hashofet - Kkl Plantings 2","2017-08-01",0.6486295610349814,0.7611042586607747,0.41865973753742813,0.9081431738250813,NA,NA,NA,NA,35.112418,32.622465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Carmel","Ramat Hashofet","Ramat Hashofet Kkl Plantings 4","T2_Ramat Hashofet Kkl Plantings 4","2017-08-01",0.6486295610349814,0.7611042586607747,0.3542910379977158,0.9351352096860117,NA,NA,NA,NA,35.11595598,32.60957685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Kabri","Kabri 33.02024909_35.15766172","T2_Kabri 33.02024909_35.15766172","2017-05-24",-0.4635502709028509,0.886070621534138,-0.992004949679715,0.12619896913582995,NA,NA,NA,NA,35.15766172,33.02024909,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Kabri","Kabri 33.02051057_35.16410644","T2_Kabri 33.02051057_35.16410644","2017-05-24",-0.4635502709028509,0.886070621534138,-0.949699126201877,0.31316380648374953,NA,NA,NA,NA,35.16410644,33.02051057,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Kabri","Kabri 33.02076963_35.17121742","T2_Kabri 33.02076963_35.17121742","2017-05-24",-0.4635502709028509,0.886070621534138,-0.8910065241883678,0.4539904997395468,NA,NA,NA,NA,35.17121742,33.02076963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Manara","Bat Shlomo Far 1","T2_Bat Shlomo Far 1","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.6755902076156602,0.737277336810124,NA,NA,NA,NA,35.431589,33.09684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Manara","Manara Kkl Plantings 2","T2_Manara Kkl Plantings 2","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.22069743502150108,0.9753423205085127,NA,NA,NA,NA,35.55108604,33.17319043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Manara","Manara Kkl Plantings 3","T2_Manara Kkl Plantings 3","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.44619781310980877,0.8949343616020251,NA,NA,NA,NA,35.54866916,33.17772139,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Meron","Meron 32.99189342_35.45548018","T2_Meron 32.99189342_35.45548018","2017-05-24",-0.4635502709028509,0.886070621534138,-0.6658816660008342,0.7460573750616996,NA,NA,NA,NA,35.45548018,32.99189342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Meron","Meron Kkl Plantings 1","T2_Meron Kkl Plantings 1","2017-05-24",-0.4635502709028509,0.886070621534138,-0.27144044986507426,0.9624552364536473,NA,NA,NA,NA,35.4557547,32.985778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Meron","Meron Kkl Plantings 2","T2_Meron Kkl Plantings 2","2017-05-24",-0.4635502709028509,0.886070621534138,-0.48098876891938763,0.8767267557075077,NA,NA,NA,NA,35.46043327,32.9836214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Ramot Naftali","Ramot Naftali Kkl Plantings 1","T2_Ramot Naftali Kkl Plantings 1","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.7431448254773942,0.6691306063588582,NA,NA,NA,NA,35.56140831,33.09473501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Ramot Naftali","Ramot Naftali Kkl Plantings 2","T2_Ramot Naftali Kkl Plantings 2","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.9255405040175664,0.3786486173524329,NA,NA,NA,NA,35.56702842,33.09403412,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Ramot Naftali","Ramot Naftali Kkl Plantings 3","T2_Ramot Naftali Kkl Plantings 3","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.8638355052043957,0.5037739770455263,NA,NA,NA,NA,35.56487462,33.0985172,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Zuriel","Bat Shlomo Far 1","T2_Bat Shlomo Far 1","2017-04-26",-0.8214765533024142,0.5702422926917871,-0.6755902076156602,0.737277336810124,NA,NA,NA,NA,35.431589,33.09684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Zuriel","Zuriel - Kkl Plantings 3","T2_Zuriel - Kkl Plantings 3","2017-05-10",-0.6616346182422783,0.7498264012045686,-0.760405965600031,0.6494480483301835,NA,NA,NA,NA,35.316273,33.014651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Galilee","Zuriel","Zuriel Kkl Plantings 1","T2_Zuriel Kkl Plantings 1","2017-05-10",-0.6616346182422783,0.7498264012045686,-0.7489557207890021,0.6626200482157375,NA,NA,NA,NA,35.31004318,33.01708925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Aderet","Aderet 31.67144877_34.9880248","T2_Aderet 31.67144877_34.9880248","2017-05-22",-0.4937755501599772,0.869589389346611,0.21217767215644626,0.9772311064626789,NA,NA,NA,NA,34.9880248,31.67144877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Aderet","Aderet 31.67577723_34.98668826","T2_Aderet 31.67577723_34.98668826","2017-05-22",-0.4937755501599772,0.869589389346611,0.3420201433256687,0.9396926207859084,NA,NA,NA,NA,34.98668826,31.67577723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Aderet","Aderet 31.67867469_34.98154177","T2_Aderet 31.67867469_34.98154177","2017-05-22",-0.4937755501599772,0.869589389346611,0.4886212414969549,0.8724960070727972,NA,NA,NA,NA,34.98154177,31.67867469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Amatzia","Amatzia 31.50751869_34.8949584","T2_Amatzia 31.50751869_34.8949584","2017-04-29",-0.7909456567567772,0.6118864012687243,-0.052335956242943835,0.9986295347545738,NA,NA,NA,NA,34.8949584,31.50751869,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Amatzia","Amatzia 31.51244719_34.89349107","T2_Amatzia 31.51244719_34.89349107","2017-04-29",-0.7909456567567772,0.6118864012687243,0.07845909572784494,0.996917333733128,NA,NA,NA,NA,34.89349107,31.51244719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Amatzia","Amatzia 31.51439867_34.8982574","T2_Amatzia 31.51439867_34.8982574","2017-04-29",-0.7909456567567772,0.6118864012687243,0.21643961393810288,0.9762960071199334,NA,NA,NA,NA,34.89825739999999,31.514398669999995,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eitanim","Eitanim Kkl Plantings 1","T2_Eitanim Kkl Plantings 1","2017-07-16",0.4171936026123168,0.9088176373395029,0.6946583704589973,0.7193398003386512,NA,NA,NA,NA,35.10938566,31.77814645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eitanim","Eitanim Kkl Plantings 2","T2_Eitanim Kkl Plantings 2","2017-07-16",0.4171936026123168,0.9088176373395029,0.22920039092241415,0.9733792584604485,NA,NA,NA,NA,35.10405,31.778741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eitanim","Eitanim Kkl Plantings 3","T2_Eitanim Kkl Plantings 3","2017-07-16",0.4171936026123168,0.9088176373395029,0.3705574375098362,0.9288095528719242,NA,NA,NA,NA,35.099211,31.774766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eshtaol","Eshtaol 31.79075347_35.01995897","T2_Eshtaol 31.79075347_35.01995897","2017-05-08",-0.6870527672236669,0.7266075247685656,0.7743926440821856,0.6327053285625162,NA,NA,NA,NA,35.01995897,31.79075347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eshtaol","Eshtaol Kkl Plantings 3","T2_Eshtaol Kkl Plantings 3","2017-05-08",-0.6870527672236669,0.7266075247685656,0.6755902076156602,0.737277336810124,NA,NA,NA,NA,35.02194425,31.78693565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Eshtaol","Eshtaol Kkl Plantings 4","T2_Eshtaol Kkl Plantings 4","2017-05-08",-0.6870527672236669,0.7266075247685656,0.5336145159156115,0.8457278217039733,NA,NA,NA,NA,35.02056972,31.78378108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 1","T2_Givat Yeshaayahu Kkl Plantings 1","2017-05-22",-0.4937755501599772,0.869589389346611,-0.008726535498373935,0.9999619230641713,NA,NA,NA,NA,34.92066036,31.67043992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 2","T2_Givat Yeshaayahu Kkl Plantings 2","2017-05-22",-0.4937755501599772,0.869589389346611,-0.29654157497557093,0.9550199444571866,NA,NA,NA,NA,34.92544158,31.66774498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Planted Conifer Forests",2017,"T2","Judean Highlands","Givat Yeshayahu","Givat Yeshaayahu Kkl Plantings 3","T2_Givat Yeshaayahu Kkl Plantings 3","2017-05-22",-0.4937755501599772,0.869589389346611,-0.1521233861899167,0.9883615104677607,NA,NA,NA,NA,34.91739659,31.6654021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
