"year","site","Date","dist.21.June","dist.21.June.radians","dist.21.June.radians.2h","year.count","sin.dist.21.June","cos.dist.21.June","predicted.abnd","predicted.abnd.se"
2020.48,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.480000000000018,0.47873384011578846,0.8779600847008882,7.588946841281103,0.7061576756053826
2020.51,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.509999999999991,0.47873384011578846,0.8779600847008882,7.539737663524883,0.7052735992783759
2020.54,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.5399999999999636,0.47873384011578846,0.8779600847008882,7.490847573940721,0.7045086806751432
2020.57,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.5699999999999363,0.47873384011578846,0.8779600847008882,7.4422745034580515,0.7038583196506248
2020.6,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.599999999999909,0.47873384011578846,0.8779600847008882,7.394016396422815,0.7033179766755746
2020.63,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.630000000000109,0.47873384011578846,0.8779600847008882,7.346071210510127,0.7028831773710155
2020.66,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.660000000000082,0.47873384011578846,0.8779600847008882,7.298436916639278,0.7025495166831642
2020.69,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.6900000000000546,0.47873384011578846,0.8779600847008882,7.251111498885681,0.7023126626972374
2020.72,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.7200000000000273,0.47873384011578846,0.8779600847008882,7.204092954397023,0.7021683600913905
2020.75,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.75,0.47873384011578846,0.8779600847008882,7.157379293308128,0.7021124332343773
2020.78,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.7799999999999727,0.47873384011578846,0.8779600847008882,7.110968538656743,0.7021407889328468
2020.81,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.8099999999999454,0.47873384011578846,0.8779600847008882,7.064858726299885,0.7022494188361527
2020.84,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.839999999999918,0.47873384011578846,0.8779600847008882,7.0190479048307,0.7024344015082963
2020.87,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.869999999999891,0.47873384011578846,0.8779600847008882,6.973534135495884,0.7026919041781438
2020.9,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.900000000000091,0.47873384011578846,0.8779600847008882,6.928315492113301,0.7030181841803104
2020.93,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.9300000000000637,0.47873384011578846,0.8779600847008882,6.883390060991817,0.7034095901001378
2020.96,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.9600000000000364,0.47873384011578846,0.8779600847008882,6.838755940848268,0.7038625626370725
2020.99,"Shunra East","2020-07-20",29,0.4992119833101589,0.9984239666203178,3.990000000000009,0.47873384011578846,0.8779600847008882,6.794411242728366,0.7043736352012793
